feedback_id,brand,source,timestamp,text,engagement_metrics,geo_location
FDBK-MAR-31102,Maruti,Facebook,2024-11-06 23:47:32,"Loving my new Swift, smooth ride and great features!","{'likes': 114, 'shares': 5, 'comments': 47}",Ahmedabad
FDBK-MAR-31103,Maruti,Instagram,2025-04-24 15:46:23,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 379, 'shares': 21, 'comments': 30}",Pune
FDBK-MAR-31104,Maruti,Twitter,2025-06-24 17:47:41,"Considering buying the Ertiga, still comparing options.","{'likes': 334, 'shares': 75, 'comments': 47}",Kolkata
FDBK-MAR-31105,Maruti,Facebook,2024-04-14 22:43:15,Mileage of my Swift is not as expected.,"{'likes': 282, 'shares': 23, 'comments': 34}",Hyderabad
FDBK-MAR-31106,Maruti,Facebook,2024-07-03 04:07:25,Very satisfied with the mileage on my Ignis.,"{'likes': 5, 'shares': 52, 'comments': 19}",Indore
FDBK-MAR-31107,Maruti,Facebook,2024-05-12 06:09:22,"The Baleno has good design, waiting for more reviews.","{'likes': 444, 'shares': 5, 'comments': 39}",Lucknow
FDBK-MAR-31108,Maruti,Instagram,2024-02-08 11:49:02,Not happy with the after-sales service for my Ertiga.,"{'likes': 391, 'shares': 17, 'comments': 49}",Indore
FDBK-MAR-31109,Maruti,Instagram,2024-06-28 04:45:52,Not happy with the after-sales service for my Brezza.,"{'likes': 295, 'shares': 43, 'comments': 29}",Mumbai
FDBK-MAR-31110,Maruti,DealerSurvey,2025-05-21 00:37:00,"The Swift is perfect for my family, spacious and reliable.","{'likes': 69, 'shares': 2, 'comments': 18}",Delhi
FDBK-MAR-31111,Maruti,DealerReview,2024-06-03 11:17:56,The Baleno is value for money and feature-rich.,"{'likes': 386, 'shares': 75, 'comments': 28}",Surat
FDBK-MAR-31112,Maruti,DealerSurvey,2025-02-16 10:51:34,Great service from Maruti dealer when I bought my Ertiga.,"{'likes': 269, 'shares': 0, 'comments': 1}",Chennai
FDBK-MAR-31113,Maruti,DealerSurvey,2024-12-28 12:46:28,"The Dzire has good design, waiting for more reviews.","{'likes': 462, 'shares': 18, 'comments': 13}",Patna
FDBK-MAR-31114,Maruti,DealerSurvey,2025-03-17 04:45:34,Facing issues with AC in my Baleno.,"{'likes': 94, 'shares': 11, 'comments': 6}",Jaipur
FDBK-MAR-31115,Maruti,Instagram,2024-01-27 13:09:48,Great service from Maruti dealer when I bought my Ignis.,"{'likes': 313, 'shares': 62, 'comments': 41}",Bengaluru
FDBK-MAR-31116,Maruti,DealerSurvey,2025-02-24 22:06:23,Service delays are frustrating at Maruti dealership.,"{'likes': 347, 'shares': 26, 'comments': 28}",Lucknow
FDBK-MAR-31117,Maruti,Instagram,2024-10-22 20:48:24,"Saw new WagonR campaign online, looks interesting.","{'likes': 231, 'shares': 86, 'comments': 21}",Indore
FDBK-MAR-31118,Maruti,DealerReview,2024-06-03 08:29:16,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 495, 'shares': 29, 'comments': 3}",Chandigarh
FDBK-MAR-31119,Maruti,YouTubeComment,2024-07-13 06:56:03,Very satisfied with the mileage on my Brezza.,"{'likes': 298, 'shares': 18, 'comments': 45}",Patna
FDBK-MAR-31120,Maruti,Instagram,2024-11-10 19:24:31,Service delays are frustrating at Maruti dealership.,"{'likes': 484, 'shares': 37, 'comments': 4}",Hyderabad
FDBK-MAR-31121,Maruti,DealerReview,2024-04-21 13:43:18,Great service from Maruti dealer when I bought my Grand Vitara.,"{'likes': 11, 'shares': 14, 'comments': 40}",Chandigarh
FDBK-MAR-31122,Maruti,DealerSurvey,2024-03-18 01:32:36,The Ignis is value for money and feature-rich.,"{'likes': 22, 'shares': 58, 'comments': 17}",Chennai
FDBK-MAR-31123,Maruti,DealerSurvey,2025-05-31 04:44:55,Mileage of my Brezza is not as expected.,"{'likes': 435, 'shares': 22, 'comments': 4}",Delhi
FDBK-MAR-31124,Maruti,DealerReview,2025-04-09 02:32:55,"The WagonR has good design, waiting for more reviews.","{'likes': 462, 'shares': 60, 'comments': 10}",Nagpur
FDBK-MAR-31125,Maruti,DealerReview,2025-03-01 06:42:22,"Saw new Dzire campaign online, looks interesting.","{'likes': 110, 'shares': 15, 'comments': 22}",Kolkata
FDBK-MAR-31126,Maruti,Facebook,2024-07-22 17:18:34,"Visited dealer to check Dzire, staff was okay.","{'likes': 164, 'shares': 69, 'comments': 34}",Kolkata
FDBK-MAR-31127,Maruti,Facebook,2025-04-05 17:19:16,Facing issues with AC in my WagonR.,"{'likes': 449, 'shares': 65, 'comments': 41}",Indore
FDBK-MAR-31128,Maruti,Facebook,2025-08-08 13:45:31,Not happy with the after-sales service for my Dzire.,"{'likes': 326, 'shares': 97, 'comments': 37}",Patna
FDBK-MAR-31129,Maruti,DealerSurvey,2024-11-11 02:18:37,The Brezza is value for money and feature-rich.,"{'likes': 128, 'shares': 25, 'comments': 41}",Mumbai
FDBK-MAR-31130,Maruti,YouTubeComment,2025-05-29 08:03:37,The Ertiga is value for money and feature-rich.,"{'likes': 16, 'shares': 89, 'comments': 45}",Ahmedabad
FDBK-MAR-31131,Maruti,Instagram,2024-04-21 21:53:19,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 342, 'shares': 80, 'comments': 21}",Mumbai
FDBK-MAR-31132,Maruti,DealerReview,2025-03-20 02:19:38,Service delays are frustrating at Maruti dealership.,"{'likes': 399, 'shares': 34, 'comments': 46}",Bengaluru
FDBK-MAR-31133,Maruti,DealerReview,2025-06-02 16:41:32,Mileage of my Fronx is not as expected.,"{'likes': 371, 'shares': 46, 'comments': 10}",Surat
FDBK-MAR-31134,Maruti,Twitter,2025-04-08 20:51:55,The Brezza is value for money and feature-rich.,"{'likes': 121, 'shares': 10, 'comments': 3}",Hyderabad
FDBK-MAR-31135,Maruti,Instagram,2024-05-04 04:13:23,Great service from Maruti dealer when I bought my Ertiga.,"{'likes': 465, 'shares': 33, 'comments': 6}",Kolkata
FDBK-MAR-31136,Maruti,Twitter,2024-09-09 02:18:28,"The Brezza is perfect for my family, spacious and reliable.","{'likes': 317, 'shares': 74, 'comments': 35}",Patna
FDBK-MAR-31137,Maruti,Facebook,2024-02-27 08:11:35,"The Swift is perfect for my family, spacious and reliable.","{'likes': 196, 'shares': 13, 'comments': 21}",Delhi
FDBK-MAR-31138,Maruti,DealerReview,2025-03-11 10:30:04,Great service from Maruti dealer when I bought my Alto.,"{'likes': 465, 'shares': 25, 'comments': 1}",Indore
FDBK-MAR-31139,Maruti,Facebook,2024-10-02 08:26:10,"Loving my new WagonR, smooth ride and great features!","{'likes': 69, 'shares': 59, 'comments': 27}",Mumbai
FDBK-MAR-31140,Maruti,YouTubeComment,2025-07-04 06:59:36,"The Brezza is perfect for my family, spacious and reliable.","{'likes': 103, 'shares': 14, 'comments': 28}",Surat
FDBK-MAR-31141,Maruti,Instagram,2024-12-22 02:22:53,The WagonR is value for money and feature-rich.,"{'likes': 409, 'shares': 99, 'comments': 27}",Bengaluru
FDBK-MAR-31142,Maruti,Twitter,2024-10-09 11:40:31,Not happy with the after-sales service for my Fronx.,"{'likes': 487, 'shares': 16, 'comments': 39}",Bengaluru
FDBK-MAR-31143,Maruti,Twitter,2024-05-06 03:48:39,Facing issues with AC in my Baleno.,"{'likes': 240, 'shares': 54, 'comments': 3}",Patna
FDBK-MAR-31144,Maruti,Twitter,2025-07-17 04:58:35,The Fronx is value for money and feature-rich.,"{'likes': 201, 'shares': 56, 'comments': 24}",Jaipur
FDBK-MAR-31145,Maruti,Instagram,2025-08-17 09:15:38,Great service from Maruti dealer when I bought my Brezza.,"{'likes': 223, 'shares': 84, 'comments': 36}",Chennai
FDBK-MAR-31146,Maruti,DealerSurvey,2025-04-21 10:12:05,Facing issues with AC in my Brezza.,"{'likes': 363, 'shares': 53, 'comments': 1}",Lucknow
FDBK-MAR-31147,Maruti,YouTubeComment,2025-04-09 05:45:17,Great service from Maruti dealer when I bought my Swift.,"{'likes': 439, 'shares': 58, 'comments': 14}",Surat
FDBK-MAR-31148,Maruti,YouTubeComment,2025-05-01 21:13:28,"Considering buying the Dzire, still comparing options.","{'likes': 493, 'shares': 53, 'comments': 15}",Kolkata
FDBK-MAR-31149,Maruti,DealerReview,2024-05-14 15:54:24,"Visited dealer to check WagonR, staff was okay.","{'likes': 331, 'shares': 49, 'comments': 39}",Indore
FDBK-MAR-31150,Maruti,YouTubeComment,2025-08-13 06:13:54,"Test drove the Ignis, decent experience.","{'likes': 100, 'shares': 94, 'comments': 42}",Surat
FDBK-MAR-31151,Maruti,Twitter,2024-07-16 10:31:29,Very satisfied with the mileage on my WagonR.,"{'likes': 91, 'shares': 40, 'comments': 20}",Nagpur
FDBK-MAR-31152,Maruti,DealerReview,2024-01-08 11:39:08,"Visited dealer to check Grand Vitara, staff was okay.","{'likes': 303, 'shares': 11, 'comments': 47}",Chandigarh
FDBK-MAR-31153,Maruti,DealerReview,2024-04-06 15:37:36,Great service from Maruti dealer when I bought my Swift.,"{'likes': 165, 'shares': 49, 'comments': 39}",Lucknow
FDBK-MAR-31154,Maruti,YouTubeComment,2024-09-16 03:08:19,"Considering buying the Swift, still comparing options.","{'likes': 94, 'shares': 49, 'comments': 37}",Indore
FDBK-MAR-31155,Maruti,YouTubeComment,2025-03-16 19:28:50,"The WagonR has good design, waiting for more reviews.","{'likes': 167, 'shares': 2, 'comments': 32}",Surat
FDBK-MAR-31156,Maruti,YouTubeComment,2025-08-23 08:19:32,"The Fronx has good design, waiting for more reviews.","{'likes': 329, 'shares': 60, 'comments': 24}",Ahmedabad
FDBK-MAR-31157,Maruti,Instagram,2024-03-10 11:15:28,Very satisfied with the mileage on my Baleno.,"{'likes': 339, 'shares': 75, 'comments': 10}",Bengaluru
FDBK-MAR-31158,Maruti,Facebook,2025-06-05 13:05:51,Service delays are frustrating at Maruti dealership.,"{'likes': 427, 'shares': 38, 'comments': 2}",Jaipur
FDBK-MAR-31159,Maruti,DealerReview,2024-07-17 14:31:12,Great service from Maruti dealer when I bought my Swift.,"{'likes': 63, 'shares': 60, 'comments': 40}",Delhi
FDBK-MAR-31160,Maruti,DealerSurvey,2025-08-18 21:37:49,The Alto feels overpriced for what it offers.,"{'likes': 129, 'shares': 98, 'comments': 28}",Patna
FDBK-MAR-31161,Maruti,Twitter,2024-01-21 13:18:56,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 403, 'shares': 22, 'comments': 8}",Delhi
FDBK-MAR-31162,Maruti,DealerSurvey,2024-11-18 04:58:16,The Alto feels overpriced for what it offers.,"{'likes': 438, 'shares': 75, 'comments': 24}",Surat
FDBK-MAR-31163,Maruti,DealerReview,2024-06-20 23:55:03,"Test drove the Brezza, decent experience.","{'likes': 306, 'shares': 19, 'comments': 16}",Kolkata
FDBK-MAR-31164,Maruti,DealerSurvey,2025-04-27 07:12:18,Very satisfied with the mileage on my Ertiga.,"{'likes': 134, 'shares': 73, 'comments': 32}",Pune
FDBK-MAR-31165,Maruti,Instagram,2024-02-09 23:41:15,"The Swift has good design, waiting for more reviews.","{'likes': 186, 'shares': 92, 'comments': 28}",Jaipur
FDBK-MAR-31166,Maruti,DealerSurvey,2025-03-17 09:00:53,"Loving my new Brezza, smooth ride and great features!","{'likes': 177, 'shares': 94, 'comments': 35}",Kolkata
FDBK-MAR-31167,Maruti,Facebook,2025-03-29 16:00:49,Great service from Maruti dealer when I bought my Ignis.,"{'likes': 96, 'shares': 66, 'comments': 25}",Chandigarh
FDBK-MAR-31168,Maruti,DealerSurvey,2024-05-25 04:42:30,"The Alto has good design, waiting for more reviews.","{'likes': 468, 'shares': 6, 'comments': 43}",Pune
FDBK-MAR-31169,Maruti,Twitter,2024-07-14 18:38:19,The Fronx feels overpriced for what it offers.,"{'likes': 159, 'shares': 50, 'comments': 34}",Mumbai
FDBK-MAR-31170,Maruti,DealerReview,2025-01-28 00:10:00,Service delays are frustrating at Maruti dealership.,"{'likes': 106, 'shares': 27, 'comments': 7}",Bengaluru
FDBK-MAR-31171,Maruti,Instagram,2024-11-11 00:02:44,"Loving my new Ignis, smooth ride and great features!","{'likes': 275, 'shares': 97, 'comments': 29}",Delhi
FDBK-MAR-31172,Maruti,Twitter,2025-01-22 08:50:32,"Loving my new Ertiga, smooth ride and great features!","{'likes': 58, 'shares': 71, 'comments': 50}",Chennai
FDBK-MAR-31173,Maruti,YouTubeComment,2024-04-15 09:53:20,"Visited dealer to check Brezza, staff was okay.","{'likes': 151, 'shares': 33, 'comments': 42}",Mumbai
FDBK-MAR-31174,Maruti,DealerReview,2024-10-29 17:19:22,The Dzire is value for money and feature-rich.,"{'likes': 152, 'shares': 38, 'comments': 10}",Delhi
FDBK-MAR-31175,Maruti,Twitter,2025-01-23 03:47:05,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 323, 'shares': 99, 'comments': 23}",Kolkata
FDBK-MAR-31176,Maruti,DealerSurvey,2025-02-26 09:51:42,Very satisfied with the mileage on my Grand Vitara.,"{'likes': 96, 'shares': 43, 'comments': 19}",Hyderabad
FDBK-MAR-31177,Maruti,DealerSurvey,2025-07-15 23:05:18,"Test drove the Fronx, decent experience.","{'likes': 288, 'shares': 8, 'comments': 15}",Mumbai
FDBK-MAR-31178,Maruti,DealerSurvey,2024-03-12 17:55:42,Great service from Maruti dealer when I bought my Ertiga.,"{'likes': 216, 'shares': 74, 'comments': 7}",Indore
FDBK-MAR-31179,Maruti,Facebook,2025-01-20 10:05:59,"Loving my new Fronx, smooth ride and great features!","{'likes': 162, 'shares': 23, 'comments': 43}",Surat
FDBK-MAR-31180,Maruti,Facebook,2025-07-06 04:31:37,Facing issues with AC in my WagonR.,"{'likes': 140, 'shares': 73, 'comments': 7}",Pune
FDBK-MAR-31181,Maruti,DealerReview,2024-02-23 19:13:24,Service delays are frustrating at Maruti dealership.,"{'likes': 87, 'shares': 33, 'comments': 5}",Indore
FDBK-MAR-31182,Maruti,DealerReview,2025-01-30 23:11:21,Very satisfied with the mileage on my Fronx.,"{'likes': 51, 'shares': 83, 'comments': 15}",Delhi
FDBK-MAR-31183,Maruti,Twitter,2024-09-11 06:19:20,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 61, 'shares': 47, 'comments': 2}",Mumbai
FDBK-MAR-31184,Maruti,Facebook,2024-03-11 09:05:27,Service delays are frustrating at Maruti dealership.,"{'likes': 226, 'shares': 3, 'comments': 38}",Lucknow
FDBK-MAR-31185,Maruti,Instagram,2024-04-04 22:27:31,"Loving my new Brezza, smooth ride and great features!","{'likes': 132, 'shares': 80, 'comments': 28}",Kolkata
FDBK-MAR-31186,Maruti,Facebook,2025-05-11 23:01:48,The Alto is value for money and feature-rich.,"{'likes': 388, 'shares': 6, 'comments': 48}",Lucknow
FDBK-MAR-31187,Maruti,DealerReview,2025-06-17 18:53:37,"Saw new Ertiga campaign online, looks interesting.","{'likes': 244, 'shares': 65, 'comments': 12}",Bengaluru
FDBK-MAR-31188,Maruti,Twitter,2025-04-04 16:21:45,The Grand Vitara is value for money and feature-rich.,"{'likes': 49, 'shares': 89, 'comments': 6}",Delhi
FDBK-MAR-31189,Maruti,DealerReview,2025-07-24 23:42:46,Very satisfied with the mileage on my Baleno.,"{'likes': 338, 'shares': 41, 'comments': 1}",Hyderabad
FDBK-MAR-31190,Maruti,Twitter,2025-05-01 11:04:09,"The Baleno is perfect for my family, spacious and reliable.","{'likes': 42, 'shares': 63, 'comments': 22}",Surat
FDBK-MAR-31191,Maruti,DealerReview,2025-05-04 02:17:51,"The Alto is perfect for my family, spacious and reliable.","{'likes': 365, 'shares': 88, 'comments': 35}",Pune
FDBK-MAR-31192,Maruti,Twitter,2024-11-29 22:36:08,"The Ertiga has good design, waiting for more reviews.","{'likes': 466, 'shares': 15, 'comments': 9}",Ahmedabad
FDBK-MAR-31193,Maruti,Instagram,2024-10-03 23:35:55,Very satisfied with the mileage on my Swift.,"{'likes': 248, 'shares': 28, 'comments': 10}",Surat
FDBK-MAR-31194,Maruti,DealerReview,2024-12-27 11:33:05,Very satisfied with the mileage on my Swift.,"{'likes': 433, 'shares': 48, 'comments': 43}",Chennai
FDBK-MAR-31195,Maruti,YouTubeComment,2024-05-16 06:31:08,Great service from Maruti dealer when I bought my Swift.,"{'likes': 431, 'shares': 56, 'comments': 11}",Kolkata
FDBK-MAR-31196,Maruti,Twitter,2024-07-06 15:53:36,The Brezza feels overpriced for what it offers.,"{'likes': 334, 'shares': 45, 'comments': 44}",Nagpur
FDBK-MAR-31197,Maruti,Facebook,2024-03-19 01:13:37,"The Ignis has good design, waiting for more reviews.","{'likes': 259, 'shares': 56, 'comments': 32}",Chandigarh
FDBK-MAR-31198,Maruti,Instagram,2024-02-12 11:29:16,"Loving my new Ignis, smooth ride and great features!","{'likes': 67, 'shares': 21, 'comments': 38}",Bengaluru
FDBK-MAR-31199,Maruti,Instagram,2025-01-14 22:20:37,The Alto is value for money and feature-rich.,"{'likes': 171, 'shares': 15, 'comments': 3}",Chandigarh
FDBK-MAR-31200,Maruti,DealerReview,2024-02-10 09:16:20,"Visited dealer to check Fronx, staff was okay.","{'likes': 466, 'shares': 46, 'comments': 13}",Patna
FDBK-MAR-31201,Maruti,YouTubeComment,2024-01-10 23:31:39,Great service from Maruti dealer when I bought my Baleno.,"{'likes': 375, 'shares': 91, 'comments': 2}",Surat
FDBK-MAR-31202,Maruti,Twitter,2025-06-20 16:03:58,Not happy with the after-sales service for my Grand Vitara.,"{'likes': 365, 'shares': 43, 'comments': 16}",Jaipur
FDBK-MAR-31203,Maruti,Instagram,2025-04-19 15:32:52,Great service from Maruti dealer when I bought my Ignis.,"{'likes': 156, 'shares': 71, 'comments': 18}",Hyderabad
FDBK-MAR-31204,Maruti,Instagram,2024-08-18 22:16:52,Service delays are frustrating at Maruti dealership.,"{'likes': 212, 'shares': 63, 'comments': 8}",Ahmedabad
FDBK-MAR-31205,Maruti,DealerReview,2024-03-09 00:28:51,Very satisfied with the mileage on my Brezza.,"{'likes': 339, 'shares': 13, 'comments': 0}",Chandigarh
FDBK-MAR-31206,Maruti,Instagram,2024-01-26 19:13:44,Service delays are frustrating at Maruti dealership.,"{'likes': 124, 'shares': 33, 'comments': 33}",Nagpur
FDBK-MAR-31207,Maruti,Twitter,2025-07-03 10:15:12,Great service from Maruti dealer when I bought my Swift.,"{'likes': 66, 'shares': 37, 'comments': 11}",Mumbai
FDBK-MAR-31208,Maruti,Twitter,2025-05-17 20:08:19,"Loving my new Alto, smooth ride and great features!","{'likes': 262, 'shares': 99, 'comments': 19}",Indore
FDBK-MAR-31209,Maruti,Twitter,2025-06-20 21:48:36,Very satisfied with the mileage on my Dzire.,"{'likes': 171, 'shares': 91, 'comments': 49}",Lucknow
FDBK-MAR-31210,Maruti,Twitter,2025-01-31 10:25:45,Very satisfied with the mileage on my Dzire.,"{'likes': 419, 'shares': 37, 'comments': 21}",Mumbai
FDBK-MAR-31211,Maruti,DealerSurvey,2025-06-20 03:16:45,Service delays are frustrating at Maruti dealership.,"{'likes': 283, 'shares': 95, 'comments': 10}",Delhi
FDBK-MAR-31212,Maruti,YouTubeComment,2024-04-23 21:21:25,Not happy with the after-sales service for my WagonR.,"{'likes': 114, 'shares': 33, 'comments': 8}",Jaipur
FDBK-MAR-31213,Maruti,Twitter,2024-06-27 01:58:30,The Brezza feels overpriced for what it offers.,"{'likes': 414, 'shares': 38, 'comments': 27}",Mumbai
FDBK-MAR-31214,Maruti,YouTubeComment,2024-04-24 21:16:56,"The WagonR has good design, waiting for more reviews.","{'likes': 478, 'shares': 45, 'comments': 21}",Chandigarh
FDBK-MAR-31215,Maruti,DealerReview,2025-05-12 17:18:27,"The Dzire has good design, waiting for more reviews.","{'likes': 86, 'shares': 4, 'comments': 33}",Mumbai
FDBK-MAR-31216,Maruti,Facebook,2024-11-05 12:17:48,The Ignis is value for money and feature-rich.,"{'likes': 12, 'shares': 38, 'comments': 28}",Surat
FDBK-MAR-31217,Maruti,DealerSurvey,2024-09-10 23:12:03,Not happy with the after-sales service for my Swift.,"{'likes': 445, 'shares': 75, 'comments': 24}",Pune
FDBK-MAR-31218,Maruti,Instagram,2024-02-15 20:16:57,The Grand Vitara is value for money and feature-rich.,"{'likes': 447, 'shares': 59, 'comments': 34}",Nagpur
FDBK-MAR-31219,Maruti,Instagram,2024-10-26 14:29:12,"Considering buying the Ertiga, still comparing options.","{'likes': 294, 'shares': 15, 'comments': 34}",Hyderabad
FDBK-MAR-31220,Maruti,YouTubeComment,2025-07-11 19:37:21,"Loving my new Grand Vitara, smooth ride and great features!","{'likes': 38, 'shares': 76, 'comments': 32}",Lucknow
FDBK-MAR-31221,Maruti,Facebook,2025-02-15 04:15:12,"Loving my new WagonR, smooth ride and great features!","{'likes': 98, 'shares': 71, 'comments': 48}",Chennai
FDBK-MAR-31222,Maruti,Instagram,2024-12-02 12:05:47,The Swift is value for money and feature-rich.,"{'likes': 89, 'shares': 42, 'comments': 28}",Hyderabad
FDBK-MAR-31223,Maruti,YouTubeComment,2024-09-03 06:41:33,"Saw new Swift campaign online, looks interesting.","{'likes': 17, 'shares': 44, 'comments': 17}",Hyderabad
FDBK-MAR-31224,Maruti,Instagram,2024-04-01 07:18:09,"Test drove the Alto, decent experience.","{'likes': 476, 'shares': 15, 'comments': 43}",Lucknow
